ID,output
TEST_0085,"정말 저렴한 가격, 직원분들 친절! 간단한 요리 해먹을 수 있는 주방 도구 구비됨. 침구류 청결. 냄새 안 남. 전체적인 위생은 조금만 신경써주시면 좋겠습니다. 외국인 비중이 많아서 놀랐어요. 별점은 낮게 줬지만 재방문 의사는 100%입니다. 티: 방바닥에서 사용할 때 슬리퍼 챙겨가면 좋아요. 욕실 슬리퍼는 취사실 필요 없어요. 삼성 슬리퍼 대여해줍니다. 개인 잠옷이 있으면 챙겨가세요. 간단한 주방 도구 및 취사 시설이 있으니 옆에 홈플러스에서 장 봐서 식사 해결하셔도 좋습니다. 냉장고, 인덕션, 토스트 기계도 있어요."
TEST_0086,뷰가 너무 좋았어요. 방도 따뜻하고 혼자 묵었는데 안성마춤이었습니다!
TEST_0087,"자리도 넓고 아이들이 뛰어놀 수 있는 공간이라서 너무 커서 좋고, 전망도 끝내줍니다."
TEST_0088,새 건물이라서 깨끗하고 젊은 여사장님이 친절하시고 좋았어요. 바다뷰도 잘 보이고 굳이 멀리 나갈 필요도 없이 일출도 잘 보여서 최고였습니다. 다시 또 재방문 하겠습니다~~^^
TEST_0089,공용 사우나에 거미줄 개 많아요..
TEST_0090,"가지 마세요. 2~3주 전에 아고다로 예약하고 공지되어 있던 가격으로 이미 결제했는데, 당일 날 추가 금액을 내라고 당일 시내로 내보내는 곳. 주말이고 공휴일이라 가격이 2배로 뛰어서 10만 원이지만, 나보고 6만 원만 더 내면 된다고 생각하고 본인들이 잘못 올려놓고, 나보고 왜 그렇게 가격이 싸지 않음을 알고 전화를 했어야 된다는 말도 안 되는 헛소리를 틀어놓고서 적반하장으로 나왔습니다. 못 내면 그냥 예약금 환불해 버리겠다. 밤 10시에 저는 어디서 더블 룸을 다시 예약하나요? 진짜 어이가 없어서.. 비즈니스나 아고다 본사에 항의할 예정이고요. 그냥 부르는 가격대로 내 사람들만 가시면 되겠네요. 이 달일로 장사하는 곳은 좀 망했으면 좋겠네요."
TEST_0091,객실은 마음에 들지만 엘리베이터 타면 천 년 만 년
TEST_0092,"뷰도 뷰지만 일단 위치가 부산 관광지 이곳저곳 다니기에 너무 편리했어요. 근처에 상점도 많고, 바로 밑에 마트도 있어서 편리했어요!"
TEST_0093,"부산 여행 중 머물렀던 곳, 룸 컨디션 뿐 아니라 크기나 라이프가 만족스러웠습니다~^^"
TEST_0094,조명이 너무 어두워요.
TEST_0095,"더 파크뷰 점심 뷔페는 만족스러웠는데, 이그제큐티브나 조식은 그럭저럭 라운지를 즐기는 느낌 정도였다. 그래도 신라답게 가 본 호텔 중 제일 친절하고 서비스가 좋았음."
TEST_0096,바람 부는 날은 진짜 시끄럽네요~ 타워동보다는 본관이 낫네요~
TEST_0097,"프론트 응대가 아쉽고, 에어컨이 색 제품인데 하나도 시원하지 않네요."
TEST_0098,가성비가 되게 안 좋음. 직원이 불친절하고 틱틱대. 그냥 딴 데 가세요.
TEST_0099,32층 다이닝룸 야경이 너무 예뻐요. 로맨틱한 저녁식사
TEST_0100,"제가 일본 사람인데 체크인할 때 안경 쓰신 나이가 좀 있어 보이는 남성분이 일본어로 친절하게 안내해주셨어요. 감사합니다. 짐을 넣고 와서 전화 드리니 친절하게 응대해 주셨습니다. 솔직히 방은 청결하지 못했어요. 그래도 가격, 위치, 호텔 직원분들의 친절한 모습에 또 방문하고 싶습니다."
TEST_0101,"별 하나도 아깝네요.. 이 여름엔 에어컨 곰팡이가 덕지덕지 붙어 있어 청소 좀 부탁했더니, 어떻게 청소를 했는지 곰팡이가 남아 있었고, 담당자가 와서 죄송하다는 소리가 자기가 락스로 청소하고 비닐 청소했는데 얼마나 더 해야 된다며 소리를 지르시길래, 애 자고 있으니까 조용히 얘기해달라고 했더니 여행 와서 쳐보고 난리 부르스.. 우리 집은 얼마나 깨끗하냐고.. 총 담당자는 일년에 두 번 청소하는데 냉온풍이 겸용이라 저런 거고.. 말도 안 되는 변명을 하더라고요. 저도 싼값에 가면서 호텔급 바라는 것도 아니었는데 이런 숙소는 처음이에요. 하루밤 아이와 저 밑에서 잔 거 생각하면 너무 화가 나네요.. 사진) 심한 게 청소 전, 조금 낡았지만 곰팡이 잔해가 남아 있어 청소를 한 번 더 하고 사진을 올려봅니다."
TEST_0102,그저 권해주고 싶지 않은 곳~
TEST_0103,"여자친구랑 평일에 급히 바닷가 가서 회 먹고 오려고 가게 된 속초라서 사전에 숙박 예약 안 하고 당일 저녁에 도착해서 어플로 결제하고 들어갔는데, 입실 처리해서 방에 들어가는데까지 20분 넘게 대기 타고 어플 설명에서도 그렇고 펜션 1층 매점에도 퇴실 시간이 11시라고 되어있었는데, 9시까지 투숙하라고 하네요. 적어도 11시라고 써있는데 왜 9시라고 물어보니 생뚱맞은 답변... 자기네들도 청소해야 하는 시간이 있어야 하고 11시는 성수기 때 퇴실 시간이라니? 성수기 때 비수기보다 일찍 퇴실시키는 곳은 봤어도 비수기라고 일찍 내보내는 곳은 난생 처음 봤음. 비수기 평일에 딱 봐도 객실 손님도 없고 당연히 평일이라 바닷가에 여행 온 사람도 찾아볼 겸 겸사겸사 왔다가 낭패보고 가는 길."
TEST_0104,"남쪽으로 인한 천재지변으로 방문이 힘들어 받을 수 있는 일부 환불금을 받아 펜션에 전화를 하였지만 정확한 답변을 들을 수 없었습니다. 오며가며 넘어가기만 하였습니다. 전화 응대에 대한 서비스의 질은 최악이었으며, 이 점을 참고하시어 숙박하시길 바랍니다."
TEST_0105,"아니, 진짜 이 가격에 오는 것? 개 오진다. 진짜 전망이다. 캡슐이 웅장해진다."
TEST_0106,"뷰도 너무 좋고, 잠옷이랑 샴푸, 린스 등이 준비되어 있어서 너무 편리하고 좋았어요!! 잘 때도 춥지도 않고 따뜻하게 잘 자고, 다음에는 오션뷰 있는 방에서 한 번 자보고 싶어요!"
TEST_0107,"친절한 직원, 룸이 작기는 하지만 깔끔하고 심플해서 숙박하기 좋음."
TEST_0108,"오션뷰 방에 묵었는데 뷰는 정말 좋았습니다. 리모델링한 방이라 그런지 개인적으로는 세월의 흔적은 잘 느끼지 못했습니다. 청소도 잘 되어 있었고 편안하게 머물을 수 있었습니다. 2인실인데 2인 침대와 1인 침대 총 2개가 있었고 기본 타입의 1인용 침대가 좀 더 푹신하게 느껴졌습니다. 화장실도 깔끔하고 좋았는데 화장실 안에서 잠구는 부분 구멍이 안 맞아서 못 잠겼더군요(마지막 사진 참조). 미니 냉장고엔 생수 2병, 티포트, 차 티백, 커피가 있습니다. 제공되는 것은 헤어 드라이기, 액체 비누, 샴푸 겸 바디워시는 벽에 고정된 똥을 누려서 찾아서 사용하는 방식입니다. 일반 타올이 2개, 포트타올이 2개 제공됩니다. 일회용품은 칫솔, 치약 등 필요한 거 미리 미리 사가세요."
TEST_0109,로비가 2층인데 엘리베이터 타지 말고 건물 외부 에스컬레이터 타세요. 엘리베이터 진심 속 터집니다ᅲ (호텔 규모가 큰 편인데 제가 갔을 땐 엘리베이터 생각 중 한 대가 고장 나서 두 대로만 다녔는데 5분 이상은 매번 기다렸다 탔어요.) 객실은 군더더기 없었고 조식이 특히 맛있었어요 ᄋᄉᄋ 무엇 이든 간도 잘 되어 있고 단조롭지 않은 맛에 종류도 적당히 다양한지.. 아침부터 밥 두 그릇 먹었습니다. 조식 먹으러 또 가고파요++. 호텔에 전자레인지 따로 없어서 컨시어지에 부탁해야 하는 게 미안하고 불편하더라고요ᅲ 다행히 1층 편의점에서 산 거라 편의점 다시 가서 떼어 왔네요..
TEST_0110,"신라스테이 역삼산 시설이 아주 좋네요... 조식도 아주 훌륭하구요. 다만, 부산역과 시내에서 좀 많이 멀어서 그게 조금 불편해요."
TEST_0111,"삼척 야영장 가까이에 숙소가 있어서 좋았고, 시설과 직원분들이 친절해서 만족하고 갑니다."
TEST_0112,다음에 좋은 사람 생기면 같이 올게요^^ 강추!!!
TEST_0113,부산역과 접근성이 높아 편리한 숙소예요. 침구류와 샤워실도 깨끗하고 서비스 조식(재료가 엄청 깔끔)도 놀랍네요. 아늑하고 조용한 분위기입니다. 부산역 바로 앞 비즈니스 호텔만 묵다가 여기가 아니더라도 가격을 높게 받지 않아 선택했는데 너무 만족합니다. 밤늦게 시끄럽지도 않고 객실 내 환경도 좋아요. 베개 깔린 그림들도 다 예뻐요.
TEST_0114,"우선 저층부 영도대교 방면 시티뷰 객실 배정 받았습니다. 결론적으로 최악의 선택이었습니다. 주차나 숙소 등 다른 것 찾지하고, 4성급으로 분류하고 애매한 모텔보다도 안 좋은 선택이었습니다. 이 소음은 영도대교에서 나옵니다. 다음 날 새벽 4시에 기상해야 하는 상황이었으나, 11시에 잠을 정한 이후로 새벽 1시까지 2시간 동안 뜬 눈으로 지냈습니다. 영도대교 진입 신호 조로뷰로 바뀌면, 차량들이 우르르 지나를 합니다. 차량이 주정차 아니더라도 서울 도심상 12시 넘어서까지 버스가 운행되는데, 이 역시 시끄러웠습니다. 신호가 나갈 때마다 2-3분에 한 번씩 죽을 먹었습니다. 결국 1시 반에 호텔 로비 데스크에 연락하여 상황 설명 후 조치를 요청했고, 같이 간 분은 아무런 조치도 취하지 않았습니다. 결국 다른 분이 잡은 다른 층의 다른 방에서 잠을 잤습니다."
TEST_0115,"너무 만족스러웠습니다. 어디까지 1박을 넘기지 않는 직원들의 특급급 서비스와 맛있는 룸서비스, 멋진 뷰에 고급스러운 객실 분위기까지 왜 우리 5성급 호텔인지 알겠더라고요~"
TEST_0116,바다는 좋으나 가격이 너무 좁음.
TEST_0117,왜 평점이 낮은지 알 것 같음. 1. 정말 개추움. 전기장판이 약했으면 뜬눈으로 계실 뻔. 2. 청결...하....... 이게 무슨 냄새지? 3. 고기들이 날아다님. 새벽에 작성한 글입니다.
TEST_0118,분위기가 좋습니다. 많은 사람이 찾아서 붐비는 상태였습니다. 특히 수영장이 마음에 들었습니다. 주변에 편의점이 없어서 멀리 다녀왔습니다. 주위에 편의점이 생기면 매일이 대박 날 것 같아요 ᄒ 추천!!
TEST_0119,"서비스가 뭔가 어설픕니다. 2인 조식 포함으로 예약하고 와서 혼자 체크인하는데, 아무것도 않고 조식 쿠폰을 한 장만 줬습니다. 아니, 이것도 다 돈인데 물어보지. 황당합니다."
TEST_0120,"2인실입니다. 사실 가격만 생각하고 갔는데, 가격만 생각하고 갈 곳입니다. 첫 번째 다른 분들처럼 다른 모텔을 예약해야 하나 싶은 마음이 들었고, 그래도 게스트하우스는 오랜만이라 국내에서 많이 다녀봤지만 이 정도는 아님.. 주황색 타이드 하나로 2인실 방에 위치한다는 것이 참 그렇습니다. 무료로 주는 수건 또한 황토찜질방에서 줄 만한 새털기에 받았을 때 아, 깨끗하다~ 이런 느낌이 없구요. 위치와 가격 면에서 좋긴 하나 시설 면에서 아쉬운 부분이 컸네요. 아, 뜨거운 물은 매우 잘 나옵니다."
TEST_0121,"별점이 호텔 더 네임의 구청만 내시는 태도와 고객 불편사항에 대한 불친절, 아고다 측의 환불 구청에 문제가 많다. 당일 숙박을 위한 당일 예약 시 예상 체크인 시간 이전에는 취소가 안 된다 하더라도 숙박 이용 변경은 가능하도록 사용자 입장에서 편의성을 운영했으면 좋겠다. 예약 시에 객실 2개를 예약했다가 업무 일정 변경으로 인해 예약 후 1시간 정도 경과한 후 객실 1개에 대해 취소 요청을 예상 체크인 시간 이전에 했는데, 받아드려지지 않았다. 아고다 본사 고객센터와 호텔 프런트에도 사정을 얘기했지만, 규정만 얘기할 뿐 고객의 사정을 수용할 태도를 보이지 않고, 아고다 사이트는 호텔 측은 아고다에 책임이 있다면서... 호텔 측은 해당 사이트의 회원이 맞는지 여부를 떠나 고객의 불편에 대한 문제 처리 방식에 문제가 있었던 것이다. 호텔 측은 해당 사이트의 회원이 맞는지 여부를 떠나 고객의 불편을 심각하게 받아들이고 있다."
TEST_0122,"뷰는 망망대해와 타사 오피스텔. 비성수기 때 체크아웃은 12시로, 원래는 11시였다. 나중에 갈 때는 돈을 조금 더 내고 광안대교 뷰를 보겠어."
TEST_0123,7만원에 홍보 효과 얻음 ᄏᄏ
TEST_0124,"이곳 <마티에 오시리아>에서 최근 젊은 간 호텔에서 겪었던 최악의 경험을 했습니다. 사건 오지는 가족입니다. 당일 밤과 밤중간에 마스터룸의 베란다와 욕실에서 담배 연기가 들어왔고, 그다음 아침에는 이 두 곳과 거실의 베란다, 싱크대, 욕실에서 담배 연기와 냄새가 계속 들어와서 잠을 설쳤고, 욕실에서 씻지도 못했는데도 상황이 나아지지 않아 결국에는 급히 퇴실을 해야 했습니다. 퇴실하면서 정당한 환불을 요구했지만, 매니저는 타사이트에서 결제한 경우에는 환불이 불가하다며 환불 조치를 거부했습니다. 이 역시 나중에 알고 보니 거짓말이었습니다. 제가 로비에서 큰 소리로 고객을 기만하는 점에 대해 항의하니, 그제서야 환불을 낮춰 저를 호구로 봅니다. 이런 경우를 당하다니..."
TEST_0125,광안대교가 너무 예쁘고 하루 종일 숙소에서만 지낼 만큼 만족스러워요! 직원분들도 친절하시고 방도 깨끗해서 힐링 여행 잘 하고 갑니다 ᄒᄒ
TEST_0126,"전철역 바로 앞이라 찾기 쉬웠고, 직원분들이 친절해서 좋았어요!"
TEST_0127,"왠만한 오성급 호텔의 연회장보다는 높은 수준입니다. 그냥 흔한... 아주 평범한 와인셀러이니... 와인은 호텔이랑 비슷하지만 화려하지 않은... 아주 좋은 것, 요리, 다양하게 있습니다. 와인셀러인데 이름이 풀이로 집밥이 ᄏ"
TEST_0128,동기 친구가 한국에 와서 밥 사줄 겸 방문했는데 좋았어요.
TEST_0129,"일단 비즈니스 호텔인데 그냥 시설 좋고 깔끔한 모텔이라 생각하시면 됩니다. 위치는 서면 중심으로 제일 끝머리 쪽이고, 주차는 타워식입니다. 호불호가 갈리니까 뭐 특별한 것은 없지만 차에 짐이라도 왔다 갔다 하는 게 좀 불편합니다. 이건 개인 차이니 패스. 난방이 중앙 난방 시스템이라고 하는데 추워서 죽는 줄 알았습니다. 심지어 묵었던 낡은 아파트 온도가 16도였는데, 밖에서 놀고 들어오니 냉골이었습니다. 새벽에 너무 추웠고, 방음보다는 층간 소음이 작살 납니다. 윗층에서 의자 끄는 소리와 쿵쿵 대는 소리가 그대로 전해져 옵니다. 온수를 틀면 한참 후에 나오고, 조금 더두고 다시 온수를 틀면 또 찬바람이 나오고 좀 있다가 나옵니다. 한번 나오면 그마저도 무용지물입니다."
TEST_0130,가격 대비 만족스러운 시설. 깔끔한 침구와 화장실 시설. 건물 전체는 노후하지만 부분 리모델링해서 깨끗함. 1층에 편의점도 있어서 편리함.
